ticker,company,target_from,target_to,action,rating_from,rating_to,time,rating_from_score,rating_to_score,rating_delta,rating_magnitude,target_delta,target_growth,year,month,day,weekday,weekday_num,quarter
RELY,Remitly Global,32.0,23.0,target lowered by,Market Outperform,Market Outperform,2025-09-16 00:30:09,2.0,2.0,0.0,0.0,-9.0,-0.28125,2025,9,16,Tuesday,1,3
JAZZ,Jazz Pharmaceuticals,163.0,167.0,target raised by,Overweight,Overweight,2025-09-25 00:30:05,2.0,2.0,0.0,0.0,4.0,0.024539877300613498,2025,9,25,Thursday,3,3
MH,McGraw Hill,24.0,25.0,target raised by,Outperform,Outperform,2025-09-16 00:30:09,2.0,2.0,0.0,0.0,1.0,0.041666666666666664,2025,9,16,Tuesday,1,3
MAA,Mid-America Apartment Communities,150.0,150.0,initiated by,Neutral,Neutral,2025-10-02 00:30:09,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
HLIO,Helios Technologies,45.0,61.0,target raised by,Overweight,Overweight,2025-09-08 00:30:05,2.0,2.0,0.0,0.0,16.0,0.35555555555555557,2025,9,8,Monday,0,3
CHYM,Chime Financial,42.0,35.0,target lowered by,Outperform,Outperform,2025-10-02 00:30:10,2.0,2.0,0.0,0.0,-7.0,-0.16666666666666666,2025,10,2,Thursday,3,4
AEVA,Aeva Technologies,11.0,19.0,target raised by,Equal Weight,Equal Weight,2025-08-03 00:30:08,0.0,0.0,0.0,0.0,8.0,0.7272727272727273,2025,8,3,Sunday,6,3
TSHA,Taysha Gene Therapies,8.0,10.0,target raised by,Buy,Buy,2025-10-03 00:30:07,2.0,2.0,0.0,0.0,2.0,0.25,2025,10,3,Friday,4,4
STZ,Constellation Brands,205.0,175.0,target lowered by,Buy,Buy,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,-30.0,-0.14634146341463414,2025,10,6,Monday,0,4
SAIL,SailPoint,20.0,23.0,target raised by,Equal Weight,Equal Weight,2025-10-01 00:30:06,0.0,0.0,0.0,0.0,3.0,0.15,2025,10,1,Wednesday,2,4
PZZA,Papa John's International,38.0,42.0,target raised by,Hold,Hold,2025-08-17 00:30:05,0.0,0.0,0.0,0.0,4.0,0.10526315789473684,2025,8,17,Sunday,6,3
JEF,Jefferies Financial Group,69.0,69.0,initiated by,Market Perform,Market Perform,2025-10-06 00:30:13,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4
MP,MP Materials,32.0,82.0,target raised by,Buy,Buy,2025-09-03 00:30:05,2.0,2.0,0.0,0.0,50.0,1.5625,2025,9,3,Wednesday,2,3
KELYA,Kelly Services,25.0,25.0,reiterated by,Outperform,Outperform,2025-09-24 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,24,Wednesday,2,3
TCRX,TScan Therapeutics,7.0,7.0,reiterated by,Outperform,Outperform,2025-08-13 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,13,Wednesday,2,3
MOH,Molina Healthcare,207.0,167.0,target lowered by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,-40.0,-0.1932367149758454,2025,10,25,Saturday,5,4
PRMB,Primo Brands,25.0,25.0,initiated by,Neutral,Neutral,2025-09-12 00:30:05,0.0,0.0,0.0,0.0,0.0,0.0,2025,9,12,Friday,4,3
ALLY,Ally Financial,56.0,51.0,target lowered by,Outperform,Outperform,2025-10-02 00:30:09,2.0,2.0,0.0,0.0,-5.0,-0.08928571428571429,2025,10,2,Thursday,3,4
LAD,Lithia Motors,500.0,385.0,target lowered by,Buy,Buy,2025-09-11 00:30:14,2.0,2.0,0.0,0.0,-115.0,-0.23,2025,9,11,Thursday,3,3
FTDR,Frontdoor,44.0,50.0,target raised by,Sell,Sell,2025-08-07 00:30:07,-2.0,-2.0,0.0,0.0,6.0,0.13636363636363635,2025,8,7,Thursday,3,3
TDUP,ThredUp,9.0,12.0,target raised by,Outperform,Outperform,2025-08-06 00:30:07,2.0,2.0,0.0,0.0,3.0,0.3333333333333333,2025,8,6,Wednesday,2,3
CARM,Carisma Therapeutics,1.0,1.0,reiterated by,Buy,Buy,2025-08-09 00:30:09,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,9,Saturday,5,3
ALMS,Alumis,23.0,22.0,target lowered by,Overweight,Overweight,2025-08-17 00:30:04,2.0,2.0,0.0,0.0,-1.0,-0.043478260869565216,2025,8,17,Sunday,6,3
WHR,Whirlpool,88.0,88.0,reiterated by,Hold,Hold,2025-08-05 00:30:06,0.0,0.0,0.0,0.0,0.0,0.0,2025,8,5,Tuesday,1,3
HCC,Warrior Met Coal,50.0,60.0,target raised by,Neutral,Neutral,2025-08-21 00:30:06,0.0,0.0,0.0,0.0,10.0,0.2,2025,8,21,Thursday,3,3
PH,Parker-Hannifin,776.0,785.0,target raised by,Overweight,Overweight,2025-10-02 00:30:09,2.0,2.0,0.0,0.0,9.0,0.011597938144329897,2025,10,2,Thursday,3,4
STKS,ONE Group Hospitality,6.0,5.0,target lowered by,Neutral,Neutral,2025-08-07 00:30:07,0.0,0.0,0.0,0.0,-1.0,-0.16666666666666666,2025,8,7,Thursday,3,3
BDN,Brandywine Realty Trust,4.5,5.0,target raised by,In-Line,In-Line,2025-09-30 00:30:08,0.0,0.0,0.0,0.0,0.5,0.1111111111111111,2025,9,30,Tuesday,1,3
DOC,Healthpeak Properties,20.0,20.0,initiated by,Neutral,Neutral,2025-10-02 00:30:10,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
RHP,Ryman Hospitality Properties,108.0,108.0,initiated by,Overweight,Overweight,2025-10-02 00:30:09,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
GLAD,Gladstone Capital,24.0,26.0,target raised by,Market Perform,Market Perform,2025-08-07 00:30:07,0.0,0.0,0.0,0.0,2.0,0.08333333333333333,2025,8,7,Thursday,3,3
MET,MetLife,84.0,84.0,downgraded by,Overweight,Neutral,2025-09-22 00:30:13,2.0,0.0,-2.0,2.0,0.0,0.0,2025,9,22,Monday,0,3
ASB,Associated Banc,26.0,27.0,target raised by,Hold,Hold,2025-07-29 00:30:08,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,2025,7,29,Tuesday,1,3
SHOO,Steven Madden,25.0,40.0,upgraded by,Neutral,Overweight,2025-09-23 00:30:08,0.0,2.0,2.0,2.0,15.0,0.6,2025,9,23,Tuesday,1,3
GPK,Graphic Packaging,23.0,20.0,target lowered by,Equal Weight,Equal Weight,2025-09-18 00:30:06,0.0,0.0,0.0,0.0,-3.0,-0.13043478260869565,2025,9,18,Thursday,3,3
AMR,Alpha Metallurgical Resources,110.0,150.0,target raised by,Hold,Hold,2025-08-12 00:30:05,0.0,0.0,0.0,0.0,40.0,0.36363636363636365,2025,8,12,Tuesday,1,3
BLD,TopBuild,425.0,424.0,target lowered by,In-Line,In-Line,2025-09-30 00:30:08,0.0,0.0,0.0,0.0,-1.0,-0.002352941176470588,2025,9,30,Tuesday,1,3
XPER,Xperi,30.0,12.0,target lowered by,Buy,Buy,2025-07-30 00:30:13,2.0,2.0,0.0,0.0,-18.0,-0.6,2025,7,30,Wednesday,2,3
PYPL,PayPal,74.0,75.0,target raised by,Equal Weight,Equal Weight,2025-07-31 00:30:08,0.0,0.0,0.0,0.0,1.0,0.013513513513513514,2025,7,31,Thursday,3,3
DNUT,Krispy Kreme,6.0,4.0,target lowered by,Equal Weight,Equal Weight,2025-10-03 00:30:06,0.0,0.0,0.0,0.0,-2.0,-0.3333333333333333,2025,10,3,Friday,4,4
GGG,Graco,88.0,91.0,target raised by,Neutral,Neutral,2025-07-28 00:30:06,0.0,0.0,0.0,0.0,3.0,0.03409090909090909,2025,7,28,Monday,0,3
HAL,Halliburton,20.0,25.0,target raised by,Equal Weight,Equal Weight,2025-10-24 00:30:05,0.0,0.0,0.0,0.0,5.0,0.25,2025,10,24,Friday,4,4
ARKO,ARKO,8.0,8.0,target set by,Strong-Buy,Strong-Buy,2025-08-09 00:30:10,3.0,3.0,0.0,0.0,0.0,0.0,2025,8,9,Saturday,5,3
OBK,Origin Bancorp,41.0,45.0,target raised by,Outperform,Outperform,2025-07-29 00:30:08,2.0,2.0,0.0,0.0,4.0,0.0975609756097561,2025,7,29,Tuesday,1,3
INTZ,Intrusion,2.5,2.0,target lowered by,Neutral,Neutral,2025-08-20 00:30:07,0.0,0.0,0.0,0.0,-0.5,-0.2,2025,8,20,Wednesday,2,3
STRO,Sutro Biopharma,4.0,3.0,target lowered by,Equal Weight,Equal Weight,2025-08-13 00:30:07,0.0,0.0,0.0,0.0,-1.0,-0.25,2025,8,13,Wednesday,2,3
NXXT,NextNRG,5.0,5.0,initiated by,Buy,Buy,2025-09-03 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,3,Wednesday,2,3
EXR,Extra Space Storage,147.0,149.0,target raised by,Cautious,Cautious,2025-10-06 00:30:13,0.0,0.0,0.0,0.0,2.0,0.013605442176870748,2025,10,6,Monday,0,4
ICCM,IceCure Medical,2.5,2.0,reiterated by,Buy,Buy,2025-08-17 00:30:04,2.0,2.0,0.0,0.0,-0.5,-0.2,2025,8,17,Sunday,6,3
HOV,Hovnanian Enterprises,120.0,120.0,reiterated by,Neutral,Neutral,2025-08-28 00:30:08,0.0,0.0,0.0,0.0,0.0,0.0,2025,8,28,Thursday,3,3
LGND,Ligand Pharmaceuticals,167.0,190.0,target raised by,Outperform,Outperform,2025-09-04 00:30:07,2.0,2.0,0.0,0.0,23.0,0.1377245508982036,2025,9,4,Thursday,3,3
RCKT,Rocket Pharmaceuticals,9.0,7.0,target lowered by,Market Perform,Market Perform,2025-10-06 00:30:12,0.0,0.0,0.0,0.0,-2.0,-0.2222222222222222,2025,10,6,Monday,0,4
USAC,USA Compression Partners,22.0,23.0,target raised by,Neutral,Neutral,2025-08-31 00:30:05,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,2025,8,31,Sunday,6,3
CGTX,Cognition Therapeutics,4.0,4.0,reiterated by,Buy,Buy,2025-08-09 00:30:10,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,9,Saturday,5,3
BASE,Couchbase,20.0,24.5,target raised by,Neutral,Neutral,2025-09-08 00:30:06,0.0,0.0,0.0,0.0,4.5,0.225,2025,9,8,Monday,0,3
LCID,Lucid Group,20.0,26.0,target raised by,Neutral,Neutral,2025-09-25 00:30:05,0.0,0.0,0.0,0.0,6.0,0.3,2025,9,25,Thursday,3,3
ROKU,Roku,145.0,145.0,reiterated by,Market Outperform,Market Outperform,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,3,Friday,4,4
VOYA,Voya Financial,80.0,87.0,target raised by,Outperform,Outperform,2025-08-20 00:30:07,2.0,2.0,0.0,0.0,7.0,0.0875,2025,8,20,Wednesday,2,3
WAT,Waters,375.0,315.0,target lowered by,Hold,Hold,2025-08-06 00:30:07,0.0,0.0,0.0,0.0,-60.0,-0.16,2025,8,6,Wednesday,2,3
XEL,Xcel Energy,72.0,81.0,target raised by,Overweight,Overweight,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,9.0,0.125,2025,9,30,Tuesday,1,3
QURE,uniQure,65.0,80.0,target raised by,Overweight,Overweight,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,15.0,0.23076923076923078,2025,10,3,Friday,4,4
TKO,TKO Group,205.0,225.0,target raised by,Buy,Buy,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,20.0,0.0975609756097561,2025,10,6,Monday,0,4
RDW,Redwire,10.0,10.0,initiated by,Underperform,Underperform,2025-08-19 00:30:05,-3.0,-3.0,0.0,0.0,0.0,0.0,2025,8,19,Tuesday,1,3
RHI,Robert Half,30.0,27.0,target lowered by,Sell,Sell,2025-10-24 00:30:05,-2.0,-2.0,0.0,0.0,-3.0,-0.1,2025,10,24,Friday,4,4
ACLS,Axcelis Technologies,105.0,105.0,upgraded by,Hold,Buy,2025-10-03 00:30:06,0.0,2.0,2.0,2.0,0.0,0.0,2025,10,3,Friday,4,4
ONON,ON,50.0,40.0,target set by,Hold,Underperform,2025-08-14 00:30:06,0.0,-3.0,-3.0,3.0,-10.0,-0.2,2025,8,14,Thursday,3,3
EL,Estee Lauder Companies,100.0,115.0,target raised by,Outperform,Outperform,2025-09-16 00:30:10,2.0,2.0,0.0,0.0,15.0,0.15,2025,9,16,Tuesday,1,3
JANX,Janux Therapeutics,47.0,47.0,initiated by,Overweight,Overweight,2025-09-18 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,18,Thursday,3,3
DHC,Diversified Healthcare Trust,4.5,5.5,target raised by,Buy,Buy,2025-09-18 00:30:07,2.0,2.0,0.0,0.0,1.0,0.2222222222222222,2025,9,18,Thursday,3,3
ARLO,Arlo Technologies,24.0,26.0,reiterated by,Buy,Buy,2025-08-12 00:30:05,2.0,2.0,0.0,0.0,2.0,0.08333333333333333,2025,8,12,Tuesday,1,3
BBWI,Bath & Body Works,19.0,18.0,target lowered by,Overweight,Overweight,2025-09-15 00:30:04,2.0,2.0,0.0,0.0,-1.0,-0.05263157894736842,2025,9,15,Monday,0,3
INTT,inTEST,8.0,8.0,initiated by,Buy,Buy,2025-09-16 00:30:09,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,16,Tuesday,1,3
ESLT,Elbit Systems,520.0,520.0,initiated by,Neutral,Neutral,2025-10-01 00:30:06,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,1,Wednesday,2,4
EQR,Equity Residential,81.0,80.0,target lowered by,Overweight,Overweight,2025-10-01 00:30:06,2.0,2.0,0.0,0.0,-1.0,-0.012345679012345678,2025,10,1,Wednesday,2,4
NTAP,NetApp,130.0,130.0,reiterated by,Buy,Buy,2025-08-31 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,31,Sunday,6,3
YEXT,Yext,10.0,10.0,reiterated by,Buy,Buy,2025-08-19 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,19,Tuesday,1,3
PFLT,PennantPark Floating Rate Capital,11.0,11.0,reiterated by,Market Outperform,Market Outperform,2025-09-04 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,4,Thursday,3,3
NB,NioCorp Developments,4.0,8.25,target raised by,Buy,Buy,2025-09-23 00:30:07,2.0,2.0,0.0,0.0,4.25,1.0625,2025,9,23,Tuesday,1,3
DHX,DHI Group,3.0,3.0,downgraded by,Buy,Hold,2025-08-08 00:30:09,2.0,0.0,-2.0,2.0,0.0,0.0,2025,8,8,Friday,4,3
DHI,D.R. Horton,162.0,175.0,target raised by,Neutral,Neutral,2025-10-02 00:30:09,0.0,0.0,0.0,0.0,13.0,0.08024691358024691,2025,10,2,Thursday,3,4
YUM,Yum! Brands,155.0,157.0,target raised by,Neutral,Neutral,2025-10-03 00:30:06,0.0,0.0,0.0,0.0,2.0,0.012903225806451613,2025,10,3,Friday,4,4
NDAQ,Nasdaq,86.0,90.0,target set by,Equal Weight,Equal Weight,2025-10-02 00:30:09,0.0,0.0,0.0,0.0,4.0,0.046511627906976744,2025,10,2,Thursday,3,4
NVCT,Nuvectis Pharma,15.0,10.0,target lowered by,Buy,Buy,2025-08-05 00:30:05,2.0,2.0,0.0,0.0,-5.0,-0.3333333333333333,2025,8,5,Tuesday,1,3
SHLS,Shoals Technologies Group,7.0,10.0,upgraded by,Equal Weight,Overweight,2025-10-03 00:30:06,0.0,2.0,2.0,2.0,3.0,0.42857142857142855,2025,10,3,Friday,4,4
LAUR,Laureate Education,35.0,35.0,initiated by,Buy,Buy,2025-09-22 00:30:13,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,22,Monday,0,3
EOSE,Eos Energy Enterprises,5.0,8.0,target raised by,Neutral,Neutral,2025-10-01 00:30:05,0.0,0.0,0.0,0.0,3.0,0.6,2025,10,1,Wednesday,2,4
FRSH,Freshworks,18.0,16.0,target lowered by,Neutral,Neutral,2025-09-16 00:30:10,0.0,0.0,0.0,0.0,-2.0,-0.1111111111111111,2025,9,16,Tuesday,1,3
PI,Impinj,180.0,230.0,target raised by,Overweight,Overweight,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,50.0,0.2777777777777778,2025,10,24,Friday,4,4
VMC,Vulcan Materials,285.0,330.0,target raised by,Overweight,Overweight,2025-08-27 00:30:04,2.0,2.0,0.0,0.0,45.0,0.15789473684210525,2025,8,27,Wednesday,2,3
TDY,Teledyne Technologies,606.0,584.0,target lowered by,Equal Weight,Equal Weight,2025-10-24 00:30:05,0.0,0.0,0.0,0.0,-22.0,-0.036303630363036306,2025,10,24,Friday,4,4
ERAS,Erasca,4.0,1.0,reiterated by,Buy,Underperform,2025-09-04 00:30:06,2.0,-3.0,-5.0,5.0,-3.0,-0.75,2025,9,4,Thursday,3,3
ARHS,Arhaus,12.0,12.0,initiated by,Hold,Hold,2025-09-19 00:30:05,0.0,0.0,0.0,0.0,0.0,0.0,2025,9,19,Friday,4,3
DMAC,DiaMedica Therapeutics,12.0,12.0,reiterated by,Buy,Buy,2025-08-17 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,17,Sunday,6,3
BIDU,Baidu,85.0,177.0,upgraded by,Hold,Buy,2025-09-26 00:30:05,0.0,2.0,2.0,2.0,92.0,1.0823529411764705,2025,9,26,Friday,4,3
DVN,Devon Energy,43.0,40.0,target lowered by,Outperform,Outperform,2025-09-16 00:30:09,2.0,2.0,0.0,0.0,-3.0,-0.06976744186046512,2025,9,16,Tuesday,1,3
RF,Regions Financial,28.0,29.0,target raised by,In-Line,In-Line,2025-10-01 00:30:05,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,2025,10,1,Wednesday,2,4
IP,International Paper,61.0,59.0,target lowered by,Buy,Buy,2025-09-28 00:30:11,2.0,2.0,0.0,0.0,-2.0,-0.03278688524590164,2025,9,28,Sunday,6,3
SCCO,Southern Copper,100.0,110.0,target raised by,Neutral,Neutral,2025-09-22 00:30:13,0.0,0.0,0.0,0.0,10.0,0.1,2025,9,22,Monday,0,3
EXLS,ExlService,56.0,52.0,target lowered by,Overweight,Overweight,2025-08-21 00:30:06,2.0,2.0,0.0,0.0,-4.0,-0.07142857142857142,2025,8,21,Thursday,3,3
LFST,LifeStance Health Group,8.5,9.0,target raised by,Buy,Buy,2025-08-09 00:30:10,2.0,2.0,0.0,0.0,0.5,0.058823529411764705,2025,8,9,Saturday,5,3
STT,State Street,130.0,136.0,target raised by,Buy,Buy,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,6.0,0.046153846153846156,2025,10,25,Saturday,5,4
BILI,Bilibili,28.0,32.0,target raised by,Outperform,Outperform,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,4.0,0.14285714285714285,2025,10,24,Friday,4,4
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),36.0,36.0,reiterated by,Overweight,Equal Weight,2025-08-21 00:30:05,2.0,0.0,-2.0,2.0,0.0,0.0,2025,8,21,Thursday,3,3
VCTR,Victory Capital,83.0,84.0,target raised by,Buy,Buy,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,1.0,0.012048192771084338,2025,10,3,Friday,4,4
UAL,United Airlines,109.0,115.0,target raised by,Positive,Positive,2025-10-06 00:30:12,2.0,2.0,0.0,0.0,6.0,0.05504587155963303,2025,10,6,Monday,0,4
ARES,Ares Management,156.0,156.0,initiated by,Market Perform,Market Perform,2025-10-06 00:30:13,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4
TXT,Textron,92.0,89.0,target lowered by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,-3.0,-0.03260869565217391,2025,10,25,Saturday,5,4
DRUG,Bright Minds Biosciences,85.0,85.0,reiterated by,Buy,Buy,2025-09-16 00:30:10,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,16,Tuesday,1,3
SBUX,Starbucks,95.0,95.0,reiterated by,Hold,Hold,2025-09-26 00:30:05,0.0,0.0,0.0,0.0,0.0,0.0,2025,9,26,Friday,4,3
WHF,WhiteHorse Finance,8.0,6.5,target lowered by,Underweight,Underweight,2025-10-02 00:30:09,-2.0,-2.0,0.0,0.0,-1.5,-0.1875,2025,10,2,Thursday,3,4
ETNB,89BIO,14.5,14.5,downgraded by,Buy,Neutral,2025-09-22 00:30:13,2.0,0.0,-2.0,2.0,0.0,0.0,2025,9,22,Monday,0,3
DYN,Dyne Therapeutics,31.0,35.0,upgraded by,Outperform,Strong-Buy,2025-08-26 00:30:04,2.0,3.0,1.0,1.0,4.0,0.12903225806451613,2025,8,26,Tuesday,1,3
ECC,Eagle Point Credit,7.75,7.75,initiated by,Buy,Buy,2025-09-19 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,19,Friday,4,3
TMUS,T-Mobile US,250.0,240.0,target lowered by,Overweight,Overweight,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,-10.0,-0.04,2025,10,25,Saturday,5,4
NMFC,New Mountain Finance,11.75,10.0,reiterated by,Buy,Underperform,2025-09-16 00:30:09,2.0,-3.0,-5.0,5.0,-1.75,-0.14893617021276595,2025,9,16,Tuesday,1,3
MLTX,MoonLake Immunotherapeutics,7.0,7.0,reiterated by,Buy,Neutral,2025-10-02 00:30:10,2.0,0.0,-2.0,2.0,0.0,0.0,2025,10,2,Thursday,3,4
NTRS,Northern Trust,123.0,125.0,target raised by,Underperform,Underperform,2025-10-24 00:30:05,-3.0,-3.0,0.0,0.0,2.0,0.016260162601626018,2025,10,24,Friday,4,4
WWW,Wolverine World Wide,30.0,36.0,target raised by,Buy,Buy,2025-08-28 00:30:08,2.0,2.0,0.0,0.0,6.0,0.2,2025,8,28,Thursday,3,3
SILA,Sila Realty Trust,27.0,27.0,initiated by,Equal Weight,Equal Weight,2025-09-24 00:30:08,0.0,0.0,0.0,0.0,0.0,0.0,2025,9,24,Wednesday,2,3
WTFC,Wintrust Financial,151.0,158.0,target raised by,Buy,Buy,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,7.0,0.046357615894039736,2025,10,24,Friday,4,4
SGML,Sigma Lithium,12.0,12.0,initiated by,Buy,Buy,2025-08-27 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,27,Wednesday,2,3
PMTS,CPI Card Group,38.0,32.0,target lowered by,Buy,Buy,2025-08-13 00:30:07,2.0,2.0,0.0,0.0,-6.0,-0.15789473684210525,2025,8,13,Wednesday,2,3
O,Realty Income,62.0,62.0,initiated by,In-Line,In-Line,2025-10-02 00:30:09,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
KLIC,Kulicke and Soffa Industries,36.0,38.0,target raised by,Hold,Hold,2025-08-08 00:30:08,0.0,0.0,0.0,0.0,2.0,0.05555555555555555,2025,8,8,Friday,4,3
MFA,MFA Financial,10.0,10.5,target raised by,Neutral,Neutral,2025-09-04 00:30:06,0.0,0.0,0.0,0.0,0.5,0.05,2025,9,4,Thursday,3,3
KTB,Kontoor Brands,90.0,100.0,target raised by,Overweight,Overweight,2025-09-12 00:30:05,2.0,2.0,0.0,0.0,10.0,0.1111111111111111,2025,9,12,Friday,4,3
ORCL,Oracle,363.0,364.0,target raised by,Outperform,Outperform,2025-09-28 00:30:11,2.0,2.0,0.0,0.0,1.0,0.0027548209366391185,2025,9,28,Sunday,6,3
GBCI,Glacier Bancorp,52.0,55.0,target raised by,Market Perform,Market Perform,2025-08-29 00:30:05,0.0,0.0,0.0,0.0,3.0,0.057692307692307696,2025,8,29,Friday,4,3
GIS,General Mills,57.0,52.0,target lowered by,Neutral,Neutral,2025-09-22 00:30:13,0.0,0.0,0.0,0.0,-5.0,-0.08771929824561403,2025,9,22,Monday,0,3
XAIR,Beyond Air,11.0,11.0,reiterated by,Buy,Buy,2025-08-22 00:30:04,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,22,Friday,4,3
TENX,Tenax Therapeutics,20.0,20.0,initiated by,Overweight,Overweight,2025-09-09 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,9,Tuesday,1,3
DUOL,Duolingo,400.0,375.0,target lowered by,Buy,Buy,2025-09-18 00:30:06,2.0,2.0,0.0,0.0,-25.0,-0.0625,2025,9,18,Thursday,3,3
USGO,U.S. GoldMining,26.5,26.5,reiterated by,Buy,Buy,2025-08-27 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,27,Wednesday,2,3
PTEN,Patterson-UTI Energy,7.0,8.0,target raised by,Outperform,Outperform,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,1.0,0.14285714285714285,2025,10,25,Saturday,5,4
BWA,BorgWarner,45.0,52.0,target raised by,Buy,Buy,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,7.0,0.15555555555555556,2025,9,30,Tuesday,1,3
HWKN,Hawkins,160.0,200.0,target raised by,Buy,Buy,2025-08-03 00:30:08,2.0,2.0,0.0,0.0,40.0,0.25,2025,8,3,Sunday,6,3
CAR,Avis Budget Group,120.0,113.0,reiterated by,Buy,Underperform,2025-08-21 00:30:06,2.0,-3.0,-5.0,5.0,-7.0,-0.058333333333333334,2025,8,21,Thursday,3,3
VST,Vistra,229.0,236.0,target raised by,Outperform,Outperform,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,7.0,0.03056768558951965,2025,10,6,Monday,0,4
ABOS,Acumen Pharmaceuticals,10.0,9.0,target lowered by,Buy,Buy,2025-08-26 00:30:04,2.0,2.0,0.0,0.0,-1.0,-0.1,2025,8,26,Tuesday,1,3
WKC,World Kinect,32.0,26.0,target lowered by,Underweight,Underweight,2025-08-07 00:30:08,-2.0,-2.0,0.0,0.0,-6.0,-0.1875,2025,8,7,Thursday,3,3
EAT,Brinker International,215.0,200.0,target lowered by,Buy,Buy,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,-15.0,-0.06976744186046512,2025,10,25,Saturday,5,4
PMT,PennyMac Mortgage Investment Trust,13.0,13.5,target raised by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,0.5,0.038461538461538464,2025,10,25,Saturday,5,4
SLAB,Silicon Laboratories,157.0,144.0,target lowered by,Equal Weight,Equal Weight,2025-08-07 00:30:07,0.0,0.0,0.0,0.0,-13.0,-0.08280254777070063,2025,8,7,Thursday,3,3
GGAL,Grupo Financiero Galicia,60.0,60.0,initiated by,Buy,Buy,2025-10-02 00:30:09,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
KNSL,Kinsale Capital Group,429.0,474.0,target raised by,Market Perform,Market Perform,2025-07-30 00:30:12,0.0,0.0,0.0,0.0,45.0,0.1048951048951049,2025,7,30,Wednesday,2,3
FBLG,FibroBiologics,10.0,10.0,reiterated by,Buy,Buy,2025-09-15 00:30:04,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,15,Monday,0,3
GOOGL,Alphabet,190.0,260.0,target raised by,Hold,Hold,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,70.0,0.3684210526315789,2025,10,25,Saturday,5,4
IBRX,ImmunityBio,8.0,8.0,reiterated by,Buy,Buy,2025-09-11 00:30:14,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,11,Thursday,3,3
KSS,Kohl's,16.0,19.0,target raised by,Neutral,Neutral,2025-09-22 00:30:13,0.0,0.0,0.0,0.0,3.0,0.1875,2025,9,22,Monday,0,3
ACIU,AC Immune,8.0,8.0,reiterated by,Buy,Buy,2025-09-09 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,9,Tuesday,1,3
BRY,Berry,4.0,4.0,downgraded by,Buy,Hold,2025-09-17 00:30:05,2.0,0.0,-2.0,2.0,0.0,0.0,2025,9,17,Wednesday,2,3
